#X,Z,log_Rho,Rho
100.0,-10.0,1.85,71.0
100.0,-15.0,1.85,70.0
100.0,-20.0,1.83,68.0
100.0,-25.0,1.82,66.0
100.0,-30.0,1.81,64.0
100.0,-35.0,1.81,64.0
100.0,-40.0,1.82,66.0
100.0,-45.0,1.85,70.0
100.0,-50.0,1.87,74.0
100.0,-55.0,1.89,78.0
100.0,-60.0,1.91,82.0
100.0,-65.0,1.93,86.0
100.0,-70.0,1.96,91.0
100.0,-75.0,1.99,97.0
100.0,-80.0,2.01,103.0
100.0,-85.0,2.04,109.0
100.0,-90.0,2.06,115.0
100.0,-95.0,2.08,121.0
100.0,-100.0,2.1,127.0
100.0,-105.0,2.12,132.0
100.0,-110.0,2.14,137.0
100.0,-115.0,2.16,143.0
100.0,-120.0,2.17,148.0
100.0,-125.0,2.18,153.0
100.0,-130.0,2.2,159.0
100.0,-135.0,2.22,165.0
100.0,-140.0,2.23,171.0
100.0,-145.0,2.25,178.0
100.0,-150.0,2.27,185.0
100.0,-155.0,2.28,191.0
100.0,-160.0,2.29,197.0
100.0,-165.0,2.3,200.0
100.0,-170.0,2.3,200.0
100.0,-175.0,2.3,200.0
100.0,-180.0,2.3,200.0
100.0,-185.0,2.3,200.0
100.0,-190.0,2.3,200.0
100.0,-195.0,2.3,200.0
100.0,-200.0,2.3,200.0
105.0,0.0,1.87,74.0
105.0,-5.0,1.86,73.0
105.0,-10.0,1.85,71.0
105.0,-15.0,1.85,70.0
105.0,-20.0,1.83,68.0
105.0,-25.0,1.82,66.0
105.0,-30.0,1.81,64.0
105.0,-35.0,1.8,63.0
105.0,-40.0,1.82,66.0
105.0,-45.0,1.85,70.0
105.0,-50.0,1.87,74.0
105.0,-55.0,1.89,78.0
105.0,-60.0,1.91,82.0
105.0,-65.0,1.93,86.0
105.0,-70.0,1.96,91.0
105.0,-75.0,1.99,97.0
105.0,-80.0,2.01,103.0
105.0,-85.0,2.03,108.0
105.0,-90.0,2.06,114.0
105.0,-95.0,2.08,120.0
105.0,-100.0,2.1,126.0
105.0,-105.0,2.12,131.0
105.0,-110.0,2.14,137.0
105.0,-115.0,2.15,142.0
105.0,-120.0,2.17,148.0
105.0,-125.0,2.18,153.0
105.0,-130.0,2.2,159.0
105.0,-135.0,2.22,165.0
105.0,-140.0,2.23,171.0
105.0,-145.0,2.25,178.0
105.0,-150.0,2.27,185.0
105.0,-155.0,2.28,191.0
105.0,-160.0,2.29,197.0
105.0,-165.0,2.3,200.0
105.0,-170.0,2.3,200.0
105.0,-175.0,2.3,200.0
105.0,-180.0,2.3,200.0
105.0,-185.0,2.3,200.0
105.0,-190.0,2.3,200.0
105.0,-195.0,2.3,200.0
105.0,-200.0,2.3,200.0
110.0,0.0,1.87,74.0
110.0,-5.0,1.86,73.0
110.0,-10.0,1.85,71.0
110.0,-15.0,1.85,70.0
110.0,-20.0,1.83,68.0
110.0,-25.0,1.82,66.0
110.0,-30.0,1.81,64.0
110.0,-35.0,1.8,63.0
110.0,-40.0,1.81,65.0
110.0,-45.0,1.84,69.0
110.0,-50.0,1.86,73.0
110.0,-55.0,1.89,77.0
110.0,-60.0,1.91,82.0
110.0,-65.0,1.93,86.0
110.0,-70.0,1.96,91.0
110.0,-75.0,1.99,97.0
110.0,-80.0,2.01,102.0
110.0,-85.0,2.03,108.0
110.0,-90.0,2.06,114.0
110.0,-95.0,2.08,120.0
110.0,-100.0,2.1,125.0
110.0,-105.0,2.12,131.0
110.0,-110.0,2.13,136.0
110.0,-115.0,2.15,142.0
110.0,-120.0,2.17,148.0
110.0,-125.0,2.18,153.0
110.0,-130.0,2.2,159.0
110.0,-135.0,2.22,165.0
110.0,-140.0,2.23,171.0
110.0,-145.0,2.25,178.0
110.0,-150.0,2.27,185.0
110.0,-155.0,2.28,191.0
110.0,-160.0,2.29,197.0
110.0,-165.0,2.3,200.0
110.0,-170.0,2.3,200.0
110.0,-175.0,2.3,200.0
110.0,-180.0,2.3,200.0
110.0,-185.0,2.3,200.0
110.0,-190.0,2.3,200.0
110.0,-195.0,2.3,200.0
110.0,-200.0,2.3,200.0
115.0,0.0,1.87,74.0
115.0,-5.0,1.86,73.0
115.0,-10.0,1.85,71.0
115.0,-15.0,1.84,69.0
115.0,-20.0,1.83,67.0
115.0,-25.0,1.81,65.0
115.0,-30.0,1.8,63.0
115.0,-35.0,1.79,62.0
115.0,-40.0,1.81,65.0
115.0,-45.0,1.84,69.0
115.0,-50.0,1.86,73.0
115.0,-55.0,1.89,77.0
115.0,-60.0,1.91,82.0
115.0,-65.0,1.93,86.0
115.0,-70.0,1.96,91.0
115.0,-75.0,1.99,97.0
115.0,-80.0,2.01,102.0
115.0,-85.0,2.03,108.0
115.0,-90.0,2.06,114.0
115.0,-95.0,2.08,120.0
115.0,-100.0,2.1,125.0
115.0,-105.0,2.12,131.0
115.0,-110.0,2.13,136.0
115.0,-115.0,2.15,142.0
115.0,-120.0,2.17,148.0
115.0,-125.0,2.18,153.0
115.0,-130.0,2.2,159.0
115.0,-135.0,2.22,165.0
115.0,-140.0,2.23,171.0
115.0,-145.0,2.25,178.0
115.0,-150.0,2.27,185.0
115.0,-155.0,2.28,191.0
115.0,-160.0,2.29,197.0
115.0,-165.0,2.3,200.0
115.0,-170.0,2.3,200.0
115.0,-175.0,2.3,200.0
115.0,-180.0,2.3,200.0
115.0,-185.0,2.3,200.0
115.0,-190.0,2.3,200.0
115.0,-195.0,2.3,200.0
115.0,-200.0,2.3,200.0
120.0,0.0,1.87,74.0
120.0,-5.0,1.86,73.0
120.0,-10.0,1.85,71.0
120.0,-15.0,1.84,69.0
120.0,-20.0,1.83,67.0
120.0,-25.0,1.81,65.0
120.0,-30.0,1.8,63.0
120.0,-35.0,1.79,62.0
120.0,-40.0,1.81,64.0
120.0,-45.0,1.83,68.0
120.0,-50.0,1.86,73.0
120.0,-55.0,1.89,77.0
120.0,-60.0,1.91,82.0
120.0,-65.0,1.93,86.0
120.0,-70.0,1.96,91.0
120.0,-75.0,1.99,97.0
120.0,-80.0,2.01,103.0
120.0,-85.0,2.03,108.0
120.0,-90.0,2.06,114.0
120.0,-95.0,2.08,120.0
120.0,-100.0,2.1,126.0
120.0,-105.0,2.12,132.0
120.0,-110.0,2.14,137.0
120.0,-115.0,2.15,142.0
120.0,-120.0,2.17,148.0
120.0,-125.0,2.18,153.0
120.0,-130.0,2.2,159.0
120.0,-135.0,2.22,165.0
120.0,-140.0,2.23,171.0
120.0,-145.0,2.25,178.0
120.0,-150.0,2.26,184.0
120.0,-155.0,2.28,190.0
120.0,-160.0,2.29,196.0
120.0,-165.0,2.3,200.0
120.0,-170.0,2.3,200.0
120.0,-175.0,2.3,200.0
120.0,-180.0,2.3,200.0
120.0,-185.0,2.3,200.0
120.0,-190.0,2.3,200.0
120.0,-195.0,2.3,200.0
120.0,-200.0,2.3,200.0
125.0,0.0,1.87,74.0
125.0,-5.0,1.86,73.0
125.0,-10.0,1.85,71.0
125.0,-15.0,1.84,69.0
125.0,-20.0,1.83,67.0
125.0,-25.0,1.81,65.0
125.0,-30.0,1.79,62.0
125.0,-35.0,1.79,62.0
125.0,-40.0,1.81,64.0
125.0,-45.0,1.83,68.0
125.0,-50.0,1.86,73.0
125.0,-55.0,1.89,77.0
125.0,-60.0,1.91,82.0
125.0,-65.0,1.93,86.0
125.0,-70.0,1.96,91.0
125.0,-75.0,1.99,97.0
125.0,-80.0,2.01,103.0
125.0,-85.0,2.04,109.0
125.0,-90.0,2.06,115.0
125.0,-95.0,2.08,121.0
125.0,-100.0,2.1,127.0
125.0,-105.0,2.12,132.0
125.0,-110.0,2.14,138.0
125.0,-115.0,2.16,143.0
125.0,-120.0,2.17,148.0
125.0,-125.0,2.18,153.0
125.0,-130.0,2.2,159.0
125.0,-135.0,2.22,165.0
125.0,-140.0,2.23,171.0
125.0,-145.0,2.25,177.0
125.0,-150.0,2.26,183.0
125.0,-155.0,2.28,189.0
125.0,-160.0,2.29,195.0
125.0,-165.0,2.3,199.0
125.0,-170.0,2.3,200.0
125.0,-175.0,2.3,200.0
125.0,-180.0,2.3,200.0
125.0,-185.0,2.3,200.0
125.0,-190.0,2.3,200.0
125.0,-195.0,2.3,200.0
125.0,-200.0,2.3,200.0
130.0,0.0,1.87,74.0
130.0,-5.0,1.86,73.0
130.0,-10.0,1.85,71.0
130.0,-15.0,1.84,69.0
130.0,-20.0,1.83,67.0
130.0,-25.0,1.81,65.0
130.0,-30.0,1.8,63.0
130.0,-35.0,1.79,62.0
130.0,-40.0,1.81,64.0
130.0,-45.0,1.84,69.0
130.0,-50.0,1.86,73.0
130.0,-55.0,1.89,77.0
130.0,-60.0,1.91,82.0
130.0,-65.0,1.93,86.0
130.0,-70.0,1.96,92.0
130.0,-75.0,1.99,98.0
130.0,-80.0,2.02,104.0
130.0,-85.0,2.04,110.0
130.0,-90.0,2.06,116.0
130.0,-95.0,2.09,122.0
130.0,-100.0,2.11,128.0
130.0,-105.0,2.12,133.0
130.0,-110.0,2.14,138.0
130.0,-115.0,2.16,144.0
130.0,-120.0,2.17,149.0
130.0,-125.0,2.19,154.0
130.0,-130.0,2.2,159.0
130.0,-135.0,2.21,164.0
130.0,-140.0,2.23,170.0
130.0,-145.0,2.25,176.0
130.0,-150.0,2.26,182.0
130.0,-155.0,2.27,188.0
130.0,-160.0,2.29,194.0
130.0,-165.0,2.3,199.0
130.0,-170.0,2.3,200.0
130.0,-175.0,2.3,200.0
130.0,-180.0,2.3,200.0
130.0,-185.0,2.3,200.0
130.0,-190.0,2.3,200.0
130.0,-195.0,2.3,200.0
130.0,-200.0,2.3,200.0
135.0,0.0,1.87,74.0
135.0,-5.0,1.86,73.0
135.0,-10.0,1.85,71.0
135.0,-15.0,1.84,69.0
135.0,-20.0,1.83,67.0
135.0,-25.0,1.81,65.0
135.0,-30.0,1.8,63.0
135.0,-35.0,1.79,62.0
135.0,-40.0,1.81,64.0
135.0,-45.0,1.84,69.0
135.0,-50.0,1.86,73.0
135.0,-55.0,1.89,78.0
135.0,-60.0,1.91,82.0
135.0,-65.0,1.93,86.0
135.0,-70.0,1.96,92.0
135.0,-75.0,2.0,99.0
135.0,-80.0,2.02,105.0
135.0,-85.0,2.05,111.0
135.0,-90.0,2.07,117.0
135.0,-95.0,2.09,123.0
135.0,-100.0,2.11,129.0
135.0,-105.0,2.13,134.0
135.0,-110.0,2.14,139.0
135.0,-115.0,2.16,144.0
135.0,-120.0,2.17,149.0
135.0,-125.0,2.19,154.0
135.0,-130.0,2.2,159.0
135.0,-135.0,2.21,164.0
135.0,-140.0,2.23,170.0
135.0,-145.0,2.24,175.0
135.0,-150.0,2.26,181.0
135.0,-155.0,2.27,187.0
135.0,-160.0,2.29,193.0
135.0,-165.0,2.3,198.0
135.0,-170.0,2.3,200.0
135.0,-175.0,2.3,200.0
135.0,-180.0,2.3,200.0
135.0,-185.0,2.3,200.0
135.0,-190.0,2.3,200.0
135.0,-195.0,2.3,200.0
135.0,-200.0,2.3,200.0
140.0,0.0,1.87,74.0
140.0,-5.0,1.86,73.0
140.0,-10.0,1.86,72.0
140.0,-15.0,1.85,70.0
140.0,-20.0,1.83,68.0
140.0,-25.0,1.82,66.0
140.0,-30.0,1.8,63.0
140.0,-35.0,1.79,62.0
140.0,-40.0,1.81,65.0
140.0,-45.0,1.84,69.0
140.0,-50.0,1.87,74.0
140.0,-55.0,1.89,78.0
140.0,-60.0,1.91,82.0
140.0,-65.0,1.93,86.0
140.0,-70.0,1.96,92.0
140.0,-75.0,2.0,99.0
140.0,-80.0,2.02,105.0
140.0,-85.0,2.05,112.0
140.0,-90.0,2.07,118.0
140.0,-95.0,2.09,124.0
140.0,-100.0,2.11,130.0
140.0,-105.0,2.13,135.0
140.0,-110.0,2.15,140.0
140.0,-115.0,2.16,145.0
140.0,-120.0,2.18,150.0
140.0,-125.0,2.19,154.0
140.0,-130.0,2.2,159.0
140.0,-135.0,2.21,164.0
140.0,-140.0,2.23,170.0
140.0,-145.0,2.24,175.0
140.0,-150.0,2.26,181.0
140.0,-155.0,2.27,186.0
140.0,-160.0,2.28,192.0
140.0,-165.0,2.3,198.0
140.0,-170.0,2.3,200.0
140.0,-175.0,2.3,200.0
140.0,-180.0,2.3,200.0
140.0,-185.0,2.3,200.0
140.0,-190.0,2.3,200.0
140.0,-195.0,2.3,200.0
140.0,-200.0,2.3,200.0
145.0,0.0,1.87,74.0
145.0,-5.0,1.86,73.0
145.0,-10.0,1.86,72.0
145.0,-15.0,1.85,70.0
145.0,-20.0,1.83,68.0
145.0,-25.0,1.82,66.0
145.0,-30.0,1.81,64.0
145.0,-35.0,1.8,63.0
145.0,-40.0,1.81,65.0
145.0,-45.0,1.84,69.0
145.0,-50.0,1.87,74.0
145.0,-55.0,1.89,78.0
145.0,-60.0,1.91,82.0
145.0,-65.0,1.93,86.0
145.0,-70.0,1.96,92.0
145.0,-75.0,2.0,99.0
145.0,-80.0,2.02,105.0
145.0,-85.0,2.05,112.0
145.0,-90.0,2.07,118.0
145.0,-95.0,2.09,124.0
145.0,-100.0,2.11,130.0
145.0,-105.0,2.13,135.0
145.0,-110.0,2.15,140.0
145.0,-115.0,2.16,145.0
145.0,-120.0,2.18,150.0
145.0,-125.0,2.19,154.0
145.0,-130.0,2.2,159.0
145.0,-135.0,2.21,164.0
145.0,-140.0,2.23,170.0
145.0,-145.0,2.24,175.0
145.0,-150.0,2.26,181.0
145.0,-155.0,2.27,186.0
145.0,-160.0,2.28,192.0
145.0,-165.0,2.29,197.0
145.0,-170.0,2.3,200.0
145.0,-175.0,2.3,200.0
145.0,-180.0,2.3,200.0
145.0,-185.0,2.3,200.0
145.0,-190.0,2.3,200.0
145.0,-195.0,2.3,200.0
145.0,-200.0,2.3,200.0
150.0,0.0,1.87,74.0
150.0,-5.0,1.86,73.0
150.0,-10.0,1.86,72.0
150.0,-15.0,1.85,70.0
150.0,-20.0,1.83,68.0
150.0,-25.0,1.82,66.0
150.0,-30.0,1.81,64.0
150.0,-35.0,1.8,63.0
150.0,-40.0,1.81,65.0
150.0,-45.0,1.85,70.0
150.0,-50.0,1.87,74.0
150.0,-55.0,1.89,78.0
150.0,-60.0,1.91,82.0
150.0,-65.0,1.93,86.0
150.0,-70.0,1.96,92.0
150.0,-75.0,2.0,99.0
150.0,-80.0,2.02,105.0
150.0,-85.0,2.05,112.0
150.0,-90.0,2.07,118.0
150.0,-95.0,2.09,124.0
150.0,-100.0,2.11,129.0
150.0,-105.0,2.13,135.0
150.0,-110.0,2.15,140.0
150.0,-115.0,2.16,145.0
150.0,-120.0,2.18,150.0
150.0,-125.0,2.19,154.0
150.0,-130.0,2.2,159.0
150.0,-135.0,2.21,164.0
150.0,-140.0,2.23,170.0
150.0,-145.0,2.24,175.0
150.0,-150.0,2.26,181.0
150.0,-155.0,2.27,187.0
150.0,-160.0,2.28,192.0
150.0,-165.0,2.3,198.0
150.0,-170.0,2.3,200.0
150.0,-175.0,2.3,200.0
150.0,-180.0,2.3,200.0
150.0,-185.0,2.3,200.0
150.0,-190.0,2.3,200.0
150.0,-195.0,2.3,200.0
150.0,-200.0,2.3,200.0
155.0,0.0,1.87,74.0
155.0,-5.0,1.86,73.0
155.0,-10.0,1.86,72.0
155.0,-15.0,1.85,70.0
155.0,-20.0,1.83,68.0
155.0,-25.0,1.82,66.0
155.0,-30.0,1.81,64.0
155.0,-35.0,1.81,64.0
155.0,-40.0,1.82,66.0
155.0,-45.0,1.85,70.0
155.0,-50.0,1.87,74.0
155.0,-55.0,1.89,78.0
155.0,-60.0,1.91,82.0
155.0,-65.0,1.93,86.0
155.0,-70.0,1.96,92.0
155.0,-75.0,1.99,98.0
155.0,-80.0,2.02,105.0
155.0,-85.0,2.05,111.0
155.0,-90.0,2.07,117.0
155.0,-95.0,2.09,123.0
155.0,-100.0,2.11,129.0
155.0,-105.0,2.13,134.0
155.0,-110.0,2.14,139.0
155.0,-115.0,2.16,144.0
155.0,-120.0,2.17,149.0
155.0,-125.0,2.19,154.0
155.0,-130.0,2.2,159.0
155.0,-135.0,2.21,164.0
155.0,-140.0,2.23,170.0
155.0,-145.0,2.25,176.0
155.0,-150.0,2.26,182.0
155.0,-155.0,2.27,188.0
155.0,-160.0,2.29,194.0
155.0,-165.0,2.3,198.0
155.0,-170.0,2.3,200.0
155.0,-175.0,2.3,200.0
155.0,-180.0,2.3,200.0
155.0,-185.0,2.3,200.0
155.0,-190.0,2.3,200.0
155.0,-195.0,2.3,200.0
155.0,-200.0,2.3,200.0
160.0,0.0,1.87,74.0
160.0,-5.0,1.86,73.0
160.0,-10.0,1.86,72.0
160.0,-15.0,1.85,70.0
160.0,-20.0,1.83,68.0
160.0,-25.0,1.82,66.0
160.0,-30.0,1.81,65.0
160.0,-35.0,1.81,64.0
160.0,-40.0,1.82,66.0
160.0,-45.0,1.85,70.0
160.0,-50.0,1.87,74.0
160.0,-55.0,1.89,78.0
160.0,-60.0,1.91,82.0
160.0,-65.0,1.93,86.0
160.0,-70.0,1.96,92.0
160.0,-75.0,1.99,98.0
160.0,-80.0,2.02,104.0
160.0,-85.0,2.04,110.0
160.0,-90.0,2.06,116.0
160.0,-95.0,2.09,122.0
160.0,-100.0,2.11,128.0
160.0,-105.0,2.12,133.0
160.0,-110.0,2.14,138.0
160.0,-115.0,2.16,143.0
160.0,-120.0,2.17,149.0
160.0,-125.0,2.19,154.0
160.0,-130.0,2.2,159.0
160.0,-135.0,2.22,165.0
160.0,-140.0,2.23,171.0
160.0,-145.0,2.25,177.0
160.0,-150.0,2.26,183.0
160.0,-155.0,2.28,189.0
160.0,-160.0,2.29,195.0
160.0,-165.0,2.3,199.0
160.0,-170.0,2.3,200.0
160.0,-175.0,2.3,200.0
160.0,-180.0,2.3,200.0
160.0,-185.0,2.3,200.0
160.0,-190.0,2.3,200.0
160.0,-195.0,2.3,200.0
160.0,-200.0,2.3,200.0
165.0,0.0,1.87,74.0
165.0,-5.0,1.86,73.0
165.0,-10.0,1.86,72.0
165.0,-15.0,1.85,70.0
165.0,-20.0,1.83,68.0
165.0,-25.0,1.82,66.0
165.0,-30.0,1.81,64.0
165.0,-35.0,1.8,63.0
165.0,-40.0,1.81,65.0
165.0,-45.0,1.84,69.0
165.0,-50.0,1.86,73.0
165.0,-55.0,1.89,78.0
165.0,-60.0,1.91,82.0
165.0,-65.0,1.93,86.0
165.0,-70.0,1.96,91.0
165.0,-75.0,1.99,97.0
165.0,-80.0,2.01,103.0
165.0,-85.0,2.04,109.0
165.0,-90.0,2.06,115.0
165.0,-95.0,2.08,121.0
165.0,-100.0,2.1,127.0
165.0,-105.0,2.12,132.0
165.0,-110.0,2.14,137.0
165.0,-115.0,2.16,143.0
165.0,-120.0,2.17,148.0
165.0,-125.0,2.18,153.0
165.0,-130.0,2.2,159.0
165.0,-135.0,2.22,165.0
165.0,-140.0,2.23,171.0
165.0,-145.0,2.25,178.0
165.0,-150.0,2.26,184.0
165.0,-155.0,2.28,190.0
165.0,-160.0,2.29,196.0
165.0,-165.0,2.3,200.0
165.0,-170.0,2.3,200.0
165.0,-175.0,2.3,200.0
165.0,-180.0,2.3,200.0
165.0,-185.0,2.3,200.0
165.0,-190.0,2.3,200.0
165.0,-195.0,2.3,200.0
165.0,-200.0,2.3,200.0
170.0,0.0,1.87,74.0
170.0,-5.0,1.86,73.0
170.0,-10.0,1.86,72.0
170.0,-15.0,1.85,70.0
170.0,-20.0,1.83,68.0
170.0,-25.0,1.82,66.0
170.0,-30.0,1.81,64.0
170.0,-35.0,1.8,63.0
170.0,-40.0,1.81,65.0
170.0,-45.0,1.84,69.0
170.0,-50.0,1.86,73.0
170.0,-55.0,1.89,77.0
170.0,-60.0,1.91,81.0
170.0,-65.0,1.93,86.0
170.0,-70.0,1.96,91.0
170.0,-75.0,1.99,97.0
170.0,-80.0,2.01,103.0
170.0,-85.0,2.03,108.0
170.0,-90.0,2.06,114.0
170.0,-95.0,2.08,120.0
170.0,-100.0,2.1,126.0
170.0,-105.0,2.12,131.0
170.0,-110.0,2.14,137.0
170.0,-115.0,2.15,142.0
170.0,-120.0,2.17,148.0
170.0,-125.0,2.18,153.0
170.0,-130.0,2.2,159.0
170.0,-135.0,2.22,165.0
170.0,-140.0,2.24,172.0
170.0,-145.0,2.25,178.0
170.0,-150.0,2.27,185.0
170.0,-155.0,2.28,191.0
170.0,-160.0,2.29,197.0
170.0,-165.0,2.3,200.0
170.0,-170.0,2.3,200.0
170.0,-175.0,2.3,200.0
170.0,-180.0,2.3,200.0
170.0,-185.0,2.3,200.0
170.0,-190.0,2.3,200.0
170.0,-195.0,2.3,200.0
170.0,-200.0,2.3,200.0
175.0,0.0,1.87,74.0
175.0,-5.0,1.86,73.0
175.0,-10.0,1.86,72.0
175.0,-15.0,1.85,70.0
175.0,-20.0,1.83,68.0
175.0,-25.0,1.82,66.0
175.0,-30.0,1.81,64.0
175.0,-35.0,1.8,63.0
175.0,-40.0,1.81,64.0
175.0,-45.0,1.83,68.0
175.0,-50.0,1.86,73.0
175.0,-55.0,1.89,77.0
175.0,-60.0,1.91,81.0
175.0,-65.0,1.93,86.0
175.0,-70.0,1.96,91.0
175.0,-75.0,1.99,97.0
175.0,-80.0,2.01,102.0
175.0,-85.0,2.03,108.0
175.0,-90.0,2.06,114.0
175.0,-95.0,2.08,120.0
175.0,-100.0,2.1,125.0
175.0,-105.0,2.12,131.0
175.0,-110.0,2.13,136.0
175.0,-115.0,2.15,142.0
175.0,-120.0,2.17,148.0
175.0,-125.0,2.18,153.0
175.0,-130.0,2.2,159.0
175.0,-135.0,2.22,165.0
175.0,-140.0,2.24,172.0
175.0,-145.0,2.25,178.0
175.0,-150.0,2.27,185.0
175.0,-155.0,2.28,192.0
175.0,-160.0,2.3,198.0
175.0,-165.0,2.3,200.0
175.0,-170.0,2.3,200.0
175.0,-175.0,2.3,200.0
175.0,-180.0,2.3,200.0
175.0,-185.0,2.3,200.0
175.0,-190.0,2.3,200.0
175.0,-195.0,2.3,200.0
175.0,-200.0,2.3,200.0
180.0,0.0,1.87,74.0
180.0,-5.0,1.86,73.0
180.0,-10.0,1.85,71.0
180.0,-15.0,1.85,70.0
180.0,-20.0,1.83,67.0
180.0,-25.0,1.81,65.0
180.0,-30.0,1.8,63.0
180.0,-35.0,1.79,62.0
180.0,-40.0,1.81,64.0
180.0,-45.0,1.83,68.0
180.0,-50.0,1.86,72.0
180.0,-55.0,1.89,77.0
180.0,-60.0,1.91,81.0
180.0,-65.0,1.93,86.0
180.0,-70.0,1.96,91.0
180.0,-75.0,1.99,97.0
180.0,-80.0,2.01,102.0
180.0,-85.0,2.03,108.0
180.0,-90.0,2.06,114.0
180.0,-95.0,2.08,120.0
180.0,-100.0,2.1,126.0
180.0,-105.0,2.12,131.0
180.0,-110.0,2.13,136.0
180.0,-115.0,2.15,142.0
180.0,-120.0,2.17,148.0
180.0,-125.0,2.18,153.0
180.0,-130.0,2.2,159.0
180.0,-135.0,2.22,165.0
180.0,-140.0,2.24,172.0
180.0,-145.0,2.25,178.0
180.0,-150.0,2.27,185.0
180.0,-155.0,2.28,192.0
180.0,-160.0,2.3,198.0
180.0,-165.0,2.3,200.0
180.0,-170.0,2.3,200.0
180.0,-175.0,2.3,200.0
180.0,-180.0,2.3,200.0
180.0,-185.0,2.3,200.0
180.0,-190.0,2.3,200.0
180.0,-195.0,2.3,200.0
180.0,-200.0,2.3,200.0
185.0,0.0,1.87,74.0
185.0,-5.0,1.86,73.0
185.0,-10.0,1.85,71.0
185.0,-15.0,1.84,69.0
185.0,-20.0,1.83,67.0
185.0,-25.0,1.81,65.0
185.0,-30.0,1.8,63.0
185.0,-35.0,1.79,62.0
185.0,-40.0,1.81,64.0
185.0,-45.0,1.83,68.0
185.0,-50.0,1.86,72.0
185.0,-55.0,1.89,77.0
185.0,-60.0,1.91,81.0
185.0,-65.0,1.93,86.0
185.0,-70.0,1.96,91.0
185.0,-75.0,1.99,97.0
185.0,-80.0,2.01,103.0
185.0,-85.0,2.04,109.0
185.0,-90.0,2.06,115.0
185.0,-95.0,2.08,121.0
185.0,-100.0,2.1,126.0
185.0,-105.0,2.12,132.0
185.0,-110.0,2.14,137.0
185.0,-115.0,2.15,142.0
185.0,-120.0,2.17,148.0
185.0,-125.0,2.18,153.0
185.0,-130.0,2.2,159.0
185.0,-135.0,2.22,165.0
185.0,-140.0,2.24,172.0
185.0,-145.0,2.25,178.0
185.0,-150.0,2.27,185.0
185.0,-155.0,2.28,192.0
185.0,-160.0,2.3,198.0
185.0,-165.0,2.3,200.0
185.0,-170.0,2.3,200.0
185.0,-175.0,2.3,200.0
185.0,-180.0,2.3,200.0
185.0,-185.0,2.3,200.0
185.0,-190.0,2.3,200.0
185.0,-195.0,2.3,200.0
185.0,-200.0,2.3,200.0
190.0,0.0,1.87,74.0
190.0,-5.0,1.86,73.0
190.0,-10.0,1.85,71.0
190.0,-15.0,1.84,69.0
190.0,-20.0,1.83,67.0
190.0,-25.0,1.81,65.0
190.0,-30.0,1.8,63.0
190.0,-35.0,1.79,61.0
190.0,-40.0,1.8,63.0
190.0,-45.0,1.83,68.0
190.0,-50.0,1.86,72.0
190.0,-55.0,1.89,77.0
190.0,-60.0,1.91,81.0
190.0,-65.0,1.93,86.0
190.0,-70.0,1.96,91.0
190.0,-75.0,1.99,97.0
190.0,-80.0,2.01,103.0
190.0,-85.0,2.04,109.0
190.0,-90.0,2.06,116.0
190.0,-95.0,2.09,122.0
190.0,-100.0,2.1,127.0
190.0,-105.0,2.12,133.0
190.0,-110.0,2.14,138.0
190.0,-115.0,2.16,143.0
190.0,-120.0,2.17,148.0
190.0,-125.0,2.19,154.0
190.0,-130.0,2.2,159.0
190.0,-135.0,2.22,165.0
190.0,-140.0,2.23,171.0
190.0,-145.0,2.25,178.0
190.0,-150.0,2.27,185.0
190.0,-155.0,2.28,192.0
190.0,-160.0,2.3,198.0
190.0,-165.0,2.3,200.0
190.0,-170.0,2.3,200.0
190.0,-175.0,2.3,200.0
190.0,-180.0,2.3,200.0
190.0,-185.0,2.3,200.0
190.0,-190.0,2.3,200.0
190.0,-195.0,2.3,200.0
190.0,-200.0,2.3,200.0
195.0,0.0,1.87,74.0
195.0,-5.0,1.86,73.0
195.0,-10.0,1.85,71.0
195.0,-15.0,1.84,69.0
195.0,-20.0,1.83,67.0
195.0,-25.0,1.81,65.0
195.0,-30.0,1.8,63.0
195.0,-35.0,1.79,62.0
195.0,-40.0,1.8,63.0
195.0,-45.0,1.83,68.0
195.0,-50.0,1.86,72.0
195.0,-55.0,1.89,77.0
195.0,-60.0,1.91,82.0
195.0,-65.0,1.93,86.0
195.0,-70.0,1.96,92.0
195.0,-75.0,1.99,98.0
195.0,-80.0,2.02,104.0
195.0,-85.0,2.04,110.0
195.0,-90.0,2.07,117.0
195.0,-95.0,2.09,123.0
195.0,-100.0,2.11,128.0
195.0,-105.0,2.12,133.0
195.0,-110.0,2.14,139.0
195.0,-115.0,2.16,144.0
195.0,-120.0,2.17,149.0
195.0,-125.0,2.19,154.0
195.0,-130.0,2.2,159.0
195.0,-135.0,2.22,165.0
195.0,-140.0,2.23,171.0
195.0,-145.0,2.25,178.0
195.0,-150.0,2.27,185.0
195.0,-155.0,2.28,192.0
195.0,-160.0,2.29,197.0
195.0,-165.0,2.3,200.0
195.0,-170.0,2.3,200.0
195.0,-175.0,2.3,200.0
195.0,-180.0,2.3,200.0
195.0,-185.0,2.3,200.0
195.0,-190.0,2.3,200.0
195.0,-195.0,2.3,200.0
195.0,-200.0,2.3,200.0
200.0,0.0,1.87,74.0
200.0,-5.0,1.86,73.0
200.0,-10.0,1.86,72.0
200.0,-15.0,1.85,70.0
200.0,-20.0,1.83,68.0
